inn,year,region,okved,PL_revenue,PL_net_profit,B_assets,B_total_equity,B_shortterm_liab,CF_balance_operating,age,eligible,filed,outlier,B_cash_equivalents,B_longterm_debt,PL_cost_of_sales,PL_profit_from_sales,PL_before_tax,CF_balance
7842433216,2023,sankt-petersburg,35.30,,,,,,,13.0,1.0,0.0,0.0,,,,,,
3435120309,2023,volgograd,45.30,31129.0,793.0,6942.0,6453.0,489.0,,8.0,1.0,1.0,0.0,101.0,,-30087.0,1042.0,995.0,
7205031267,2023,tyumen,73.11,0.0,0.0,0.0,,,,4.0,1.0,1.0,0.0,,,,0.0,0.0,
9707004944,2023,moscow city,68.31,108.0,-92.0,130.0,8.0,122.0,,0.0,1.0,1.0,0.0,67.0,,-191.0,-83.0,-85.0,
6950177776,2023,tver,81.22,6641.0,488.0,3627.0,3596.0,31.0,,9.0,1.0,1.0,0.0,1205.0,,-5794.0,641.0,610.0,
7714474538,2023,moscow city,71.11,221959.0,61060.0,79236.0,68456.0,10780.0,,2.0,1.0,1.0,0.0,3159.0,0.0,-155160.0,66799.0,66685.0,
3443117677,2023,astrakhan,46.46.20,42242.0,104.0,17303.0,16600.0,703.0,,11.0,1.0,1.0,0.0,7838.0,,-33015.0,1931.0,1722.0,
5410133331,2023,novosibirsk,68.10,2700.0,-18.0,469.0,-8.0,27.0,,0.0,1.0,1.0,0.0,98.0,450.0,-2662.0,38.0,9.0,
0274118893,2023,bashkortostan,73.11,1053.0,106.0,407.0,376.0,31.0,,16.0,1.0,1.0,0.0,295.0,,-908.0,145.0,129.0,
5609039324,2023,orenburg,41.20,3909.0,781.0,8855.0,791.0,8064.0,,20.0,1.0,1.0,0.0,0.0,,-2243.0,887.0,880.0,
2902086480,2023,moscow city,46.73,11480.0,117.0,12126.0,280.0,9541.0,,4.0,1.0,1.0,0.0,93.0,2305.0,-11494.0,-14.0,146.0,
6112914275,2023,rostov,45.32,111897.0,8996.0,41665.0,38958.0,941.0,,14.0,1.0,1.0,0.0,2869.0,1766.0,-100584.0,11313.0,11259.0,
2004012459,2023,chechnya,47.52.70,,,,,,,0.0,1.0,0.0,0.0,,,,,,
4214043351,2023,kemerovo,93.19,,,0.0,,,,1.0,1.0,1.0,0.0,,,,,,
1644090076,2023,tatarstan,43.29,9864.0,17.0,24355.0,3188.0,21126.0,,6.0,1.0,1.0,0.0,91.0,41.0,-9886.0,-22.0,24.0,
5407453540,2023,altai terr.,46.76.10,20323.0,1381.0,11111.0,3648.0,7463.0,,13.0,1.0,1.0,0.0,8.0,,-15939.0,723.0,1722.0,
6673177919,2023,sverdlovsk,68.20,,,0.0,0.0,,,15.0,1.0,1.0,0.0,,,,,,
5920044865,2023,perm,46.31,,0.0,10.0,-16.0,26.0,,7.0,1.0,1.0,0.0,10.0,,0.0,0.0,0.0,
7805789479,2023,sankt-petersburg,45.31,,,,,,,1.0,1.0,0.0,0.0,,,,,,
7425759157,2023,chelyabinsk,36.00.20,34371.0,1873.0,29231.0,17390.0,11841.0,-640.0,13.0,1.0,1.0,0.0,3209.0,,-27996.0,-315.0,2230.0,-640.0
3100010223,2023,belgorod,94.99,,,0.0,0.0,,,1.0,1.0,1.0,0.0,,,,,,
1831053902,2023,udmurtia,68.31.11,2475.0,-5807.0,35526.0,29494.0,6032.0,,26.0,1.0,1.0,0.0,1126.0,,-7976.0,-5501.0,-5558.0,
0265049700,2023,bashkortostan,93.12,,,,,,,4.0,1.0,0.0,0.0,,,,,,
6658541634,2023,sverdlovsk,47.52,,,,,,,2.0,1.0,0.0,0.0,,,,,,
9705118551,2023,moscow city,52.29,,,,,,,5.0,1.0,0.0,0.0,,,,,,
4501084048,2023,kurgan,61.10,46979.0,671.0,30556.0,26622.0,3934.0,,24.0,1.0,1.0,0.0,336.0,,-25100.0,1795.0,1426.0,
6454060650,2023,saratov,52.10,0.0,0.0,5880.0,5880.0,,,29.0,1.0,0.0,0.0,,,0.0,,0.0,
7448036010,2023,chelyabinsk,31,,0.0,0.0,0.0,,,21.0,1.0,1.0,0.0,,0.0,,,,
1650295177,2023,tatarstan,47.11,1064.0,155.0,10.0,10.0,0.0,155.0,9.0,1.0,1.0,0.0,1.0,,-891.0,155.0,155.0,155.0
9718151186,2023,moscow city,73.11,,,,,,,4.0,1.0,0.0,0.0,,,,,,
5005017705,2023,moscow reg.,68.32.20,,,722.0,,,,32.0,1.0,1.0,0.0,362.0,,,,,
7725383353,2023,moscow city,55.90,,,,,,,6.0,1.0,0.0,0.0,,,,,,
7735154786,2023,moscow city,72.19,453418.0,15641.0,92153.0,2086.0,90067.0,,7.0,1.0,1.0,0.0,40921.0,,-416235.0,19717.0,19555.0,
2308140780,2023,krasnodar,68.32.10,,,,,,,15.0,1.0,0.0,0.0,,,,,,
3311024017,2023,vladimir,28.25,0.0,0.0,67.0,66.0,1.0,,5.0,1.0,1.0,0.0,0.0,,-19.0,-19.0,0.0,
6315021100,2023,samara,46.44.20,30170.0,1123.0,15616.0,14803.0,813.0,,6.0,1.0,1.0,0.0,9275.0,,-28746.0,1424.0,1424.0,
3234026289,2023,bryansk,41.20,9395.0,8915.0,250296.0,67021.0,135.0,9061.0,27.0,1.0,1.0,0.0,78938.0,183141.0,-14016.0,-4621.0,11144.0,5667.0
9110026008,2023,crimea,01.63,,,,,,,3.0,1.0,0.0,0.0,,,,,,
5032271073,2023,moscow reg.,46.71,412406.0,-2863.0,50135.0,50073.0,62.0,-3616.0,10.0,1.0,1.0,0.0,2597.0,,-406848.0,3280.0,-3567.0,2552.0
6452148483,2023,saratov,69.20,4505.0,2.0,1826.0,1763.0,63.0,,2.0,1.0,1.0,0.0,62.0,,-4387.0,118.0,96.0,
3200002434,2023,bryansk,43.39,2500.0,519.0,529.0,10.0,519.0,,0.0,0.0,1.0,0.0,529.0,,-1981.0,519.0,519.0,
5260117232,2023,nizhni novgorod,69.10,,,57.0,0.0,57.0,,20.0,1.0,1.0,0.0,55.0,,,,,0.0
9705207949,2023,moscow city,73.11,,,2083.0,2083.0,,,0.0,1.0,1.0,0.0,2012.0,,,,,
7530010399,2023,zabaikalsk terr.,79.11,96.0,71.0,249.0,243.0,6.0,,19.0,1.0,1.0,0.0,162.0,,-8.0,88.0,77.0,
9723108250,2023,moscow city,41.20,2716.0,1239.0,26397.0,1160.0,25237.0,,3.0,1.0,1.0,0.0,12.0,,-1204.0,1512.0,1465.0,
1701080207,2023,tuva,94.99,,,0.0,,,,12.0,1.0,1.0,0.0,,,,,,
7811663386,2023,sankt-petersburg,71.11,7904.0,-238.0,8791.0,-293.0,9084.0,,6.0,1.0,1.0,0.0,2220.0,,-8007.0,-103.0,-220.0,
2508073436,2023,primorsky terr.,56.10,27418.0,-2166.0,10625.0,2381.0,8244.0,,17.0,1.0,1.0,0.0,1920.0,,-28690.0,-1272.0,-1817.0,
3702714146,2023,ivanovo,82.99,39074.0,1703.0,12452.0,9964.0,2261.0,,10.0,1.0,1.0,0.0,57.0,,-37268.0,1806.0,2414.0,
6324008240,2023,samara,62.09,1888.0,7.0,1718.0,18.0,1700.0,,13.0,1.0,1.0,0.0,129.0,,-1881.0,7.0,7.0,
9723096558,2023,moscow city,78.10,,,,,,,3.0,1.0,0.0,0.0,,,,,,
6907011661,2023,tver,02.20,,,,,,,11.0,1.0,0.0,0.0,,,,,,
1215228977,2023,marij el,46.46,33816.0,3259.0,5872.0,1046.0,650.0,,4.0,1.0,1.0,0.0,1192.0,4176.0,-29766.0,4050.0,3596.0,
7726374231,2023,moscow city,66.22,,,,,,,7.0,1.0,0.0,0.0,,,,,,
2635056000,2023,stavropol,69.20.20,2175.0,505.0,1215.0,1179.0,36.0,,22.0,1.0,1.0,0.0,1150.0,,-1585.0,590.0,571.0,
1326234239,2023,mordovia,68.20,1843.0,2677.0,8281.0,5494.0,281.0,,7.0,1.0,1.0,0.0,60.0,2506.0,-2301.0,-458.0,3583.0,
7842357903,2023,sankt-petersburg,69.10,42950.0,2670.0,126168.0,116427.0,9741.0,,16.0,1.0,1.0,0.0,265.0,,-40261.0,2689.0,2670.0,
7707837036,2023,moscow city,68.20.20,110110.0,56650.0,199357.0,175991.0,23366.0,,9.0,1.0,0.0,0.0,19638.0,,-28294.0,67060.0,61638.0,
1900004296,2023,khakasia,66.19,9361.0,16057.0,352643.0,352215.0,428.0,8423.0,2.0,1.0,1.0,0.0,65214.0,,,-2410.0,16850.0,-57164.0
2724243234,2023,khabarovsk,45.31,,,,,,,3.0,1.0,0.0,0.0,,,,,,
7727272070,2023,moscow city,70.22,,,,,,,8.0,1.0,0.0,0.0,,,,,,
2723217810,2023,khabarovsk,69.10,10.0,-12.0,433.0,137.0,223.0,,1.0,1.0,1.0,0.0,189.0,73.0,-13.0,-3.0,-12.0,
6658208545,2023,sverdlovsk,85.11,,110.0,5717.0,5640.0,77.0,-1038.0,18.0,1.0,1.0,0.0,5693.0,,,,113.0,-1038.0
6670304446,2023,sverdlovsk,70.22,88.0,3.0,21.0,-101.0,122.0,,13.0,1.0,1.0,0.0,,,-84.0,4.0,4.0,
2721253185,2023,khabarovsk,46.45,25941.0,586.0,10693.0,820.0,2002.0,,1.0,1.0,1.0,0.0,390.0,7871.0,-25205.0,736.0,732.0,
2443021388,2023,krasnoyarsk,88.10,,,,,,,20.0,1.0,0.0,0.0,,,,,,
9701116899,2023,moscow city,46.75,185278.0,2619.0,50832.0,2221.0,48611.0,,5.0,1.0,1.0,0.0,64.0,0.0,-170685.0,549.0,2765.0,
5043052980,2023,moscow reg.,33.14,,,,,,,9.0,1.0,0.0,0.0,,,,,,
3706011419,2023,ivanovo,25.12,,,,,,,19.0,1.0,0.0,0.0,,,,,,
3528184908,2023,vologda,68.20,7053.0,-320.0,56079.0,10628.0,45451.0,,12.0,1.0,1.0,0.0,650.0,,-6695.0,-68.0,-227.0,
3801156728,2023,irkutsk,43.22,11848.0,2163.0,7293.0,1070.0,6223.0,-654.0,1.0,1.0,1.0,0.0,45.0,,-6052.0,2562.0,2455.0,-654.0
4213010882,2023,kemerovo,46.39,44158.0,2630.0,23182.0,17839.0,5343.0,,9.0,1.0,1.0,0.0,200.0,,-36266.0,2952.0,2630.0,
2310234725,2023,krasnodar,49.41,,,10.0,10.0,,,0.0,0.0,1.0,0.0,,,,,,
7805551268,2023,sankt-petersburg,68.32,0.0,0.0,0.0,0.0,0.0,,12.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,
8610022987,2023,khanty-mansijsk,68.32,,361.0,361.0,,361.0,,15.0,1.0,1.0,0.0,,,,,361.0,
2314009745,2023,krasnodar,94.99,217.0,0.0,81.0,5.0,76.0,-2.0,35.0,1.0,1.0,0.0,1.0,,,-156.0,0.0,-2.0
1841059773,2023,udmurtia,43.21,15825.0,924.0,4793.0,3132.0,1347.0,,7.0,1.0,1.0,0.0,141.0,314.0,-11281.0,1221.0,1076.0,
5047187593,2023,moscow reg.,56.10,,29.0,1039.0,39.0,,,7.0,1.0,1.0,0.0,16.0,1000.0,,,29.0,
0716006589,2023,kabardino-balkaria,23.32,58583.0,438.0,45116.0,40503.0,4132.0,,15.0,1.0,1.0,0.0,979.0,481.0,-57642.0,941.0,964.0,
0404006671,2023,altai rep.,47.11,1880.0,450.0,620.0,620.0,,,17.0,1.0,1.0,0.0,,,-1430.0,450.0,450.0,
0816039274,2023,kalmykia,32.99,15447.0,79.0,25379.0,89.0,20290.0,-936.0,3.0,1.0,1.0,0.0,4265.0,5000.0,-15324.0,123.0,99.0,4265.0
6234196776,2023,ryazan,68.32,1275.0,1010.0,8860.0,4300.0,4560.0,,2.0,1.0,1.0,0.0,5.0,,,1060.0,1060.0,
8901036670,2023,yamal-nenets ao,94.99,,,243.0,,,,5.0,1.0,1.0,0.0,243.0,,,,,
4007000769,2023,kaluga,68.20.20,1720.0,381.0,2524.0,1357.0,1167.0,,24.0,1.0,1.0,0.0,51.0,,-1282.0,438.0,428.0,
7705963388,2023,moscow city,46.90,,,,,,,12.0,1.0,0.0,0.0,,,,,,
2116540094,2023,chuvashia,01.46,,,0.0,,,,23.0,1.0,1.0,0.0,,,,,,
2465358674,2023,krasnoyarsk,52.29,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,
4345499557,2023,kirov,62.01,50.0,11.0,30.0,28.0,2.0,,3.0,1.0,1.0,0.0,30.0,,-36.0,14.0,14.0,
7726448500,2023,moscow city,46.90,38288.0,692.0,21533.0,147.0,21386.0,,4.0,1.0,1.0,0.0,3437.0,,-37339.0,949.0,868.0,
4250004982,2023,kemerovo,49.41.20,,,,,,,15.0,1.0,0.0,0.0,,,,,,
7327050980,2023,ulyanovsk,08.10,4163.0,72.0,1125.0,92.0,1033.0,,14.0,1.0,1.0,0.0,228.0,,-4067.0,96.0,90.0,
6685112095,2023,sverdlovsk,71.20,0.0,0.0,2747.0,1212.0,1535.0,,7.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,
2465148035,2023,krasnoyarsk,71.10,2182.0,13.0,668.0,625.0,43.0,,7.0,1.0,1.0,0.0,203.0,,-2081.0,101.0,101.0,
5611079645,2023,orenburg,46.71.20,43762.0,53.0,14036.0,14036.0,0.0,,6.0,1.0,1.0,0.0,1.0,,-43120.0,8.0,2523.0,
6952315277,2023,tver,82.11,,,,,,,5.0,1.0,0.0,0.0,,,,,,
5027291116,2023,moscow reg.,46.42,140389.0,9896.0,377251.0,44373.0,330365.0,,3.0,1.0,1.0,0.0,5.0,50.0,-125631.0,14758.0,12891.0,
5027076101,2023,moscow reg.,68.20.20,9463.0,2097.0,5782.0,5433.0,349.0,,23.0,1.0,1.0,0.0,304.0,,-5913.0,3550.0,2097.0,
9702024658,2023,moscow city,46.90,,,,,,,3.0,1.0,0.0,0.0,,,,,,
7714972639,2023,moscow city,93.29.20,,,,,,,6.0,1.0,0.0,0.0,,,,,,
2460207047,2023,krasnoyarsk,35.30.40,,,,,,,15.0,1.0,0.0,0.0,,,,,,
5320000584,2023,novgorod,56.29,56336.0,1582.0,8470.0,4877.0,3593.0,,31.0,1.0,1.0,0.0,4734.0,,-46194.0,2415.0,2143.0,
7805390162,2023,sankt-petersburg,13.92,21811.0,976.0,5154.0,4739.0,415.0,,17.0,1.0,1.0,0.0,990.0,,-20835.0,976.0,976.0,
5612165833,2023,orenburg,46.71,,,,,,,7.0,1.0,0.0,0.0,,,,,,
6119007766,2023,rostov,45.20.10,,0.0,1186.0,-76.0,1262.0,,20.0,1.0,1.0,0.0,,,,,,
3255051078,2023,bryansk,49.41,81696.0,20012.0,65005.0,59154.0,5798.0,,17.0,1.0,1.0,0.0,2612.0,53.0,-59747.0,21949.0,24805.0,
7536173664,2023,zabaikalsk terr.,07.29,,-1215.0,279.0,-1433.0,1712.0,-251.0,5.0,1.0,1.0,0.0,32.0,,-1200.0,-1200.0,-1215.0,-51.0
0326577700,2023,buryatia,73.20,,,,,,,3.0,1.0,0.0,0.0,,,,,,
6950210494,2023,tver,02.20,,,,,,,6.0,1.0,0.0,0.0,,,,,,
5034059932,2023,moscow reg.,25.11,13623.0,1210.0,5813.0,2244.0,3528.0,2051.0,2.0,1.0,1.0,0.0,2139.0,41.0,-11866.0,1535.0,1512.0,2091.0
9714017824,2023,moscow city,47.91.20,0.0,,60.0,60.0,,,0.0,1.0,1.0,0.0,,,0.0,,0.0,
6439048176,2023,saratov,45.31,,,,,,,23.0,1.0,0.0,0.0,,,,,,
7415052249,2023,chelyabinsk,45.20.10,,,,,,,17.0,1.0,0.0,0.0,,,,,,
7743405560,2023,moscow city,42.99,,,,,,,0.0,1.0,0.0,0.0,,,,,,
9731117730,2023,moscow city,47.41.10,,,10.0,10.0,,,0.0,1.0,1.0,0.0,10.0,,,,,
9705052163,2023,moscow city,64.99,,,,,,,8.0,1.0,0.0,0.0,,,,,,
4632191727,2023,kursk,68.32.10,,,,,,,9.0,1.0,0.0,0.0,,,,,,
5047256720,2023,moscow reg.,69.10,3517.0,1480.0,5685.0,1484.0,629.0,,2.0,1.0,1.0,0.0,2087.0,3572.0,-1899.0,1618.0,1603.0,
6817000263,2023,tambov,49.31.21,,,,,,,21.0,1.0,0.0,0.0,,,,,,
7724539209,2023,moscow city,62.01,,,,,,,18.0,1.0,0.0,0.0,,,,,,
6321169666,2023,samara,41.20,44068.0,110.0,53258.0,2462.0,50796.0,,17.0,1.0,1.0,0.0,790.0,,-390.0,344.0,201.0,
1655058902,2023,tatarstan,94.12,,276.0,4513.0,3800.0,713.0,,21.0,1.0,1.0,0.0,2230.0,,,,327.0,0.0
7014061140,2023,tomsk,72.19,,,0.0,-9.0,9.0,,7.0,1.0,1.0,0.0,,,,,,
3811083814,2023,irkutsk,52.21.24,3589.0,-2636.0,13312.0,12740.0,572.0,,19.0,1.0,1.0,0.0,5648.0,,-3644.0,-55.0,-2636.0,
5904185033,2023,perm,41.20,11534.0,-2192.0,3576.0,880.0,2696.0,,15.0,1.0,1.0,0.0,517.0,,-13542.0,-2008.0,-2059.0,
7714490307,2023,moscow city,69.10,0.0,0.0,2546.0,,2546.0,2152.0,1.0,1.0,1.0,0.0,2546.0,,0.0,0.0,0.0,2152.0
7816711450,2023,sankt-petersburg,10.41,0.0,0.0,95.0,95.0,0.0,,3.0,1.0,1.0,0.0,0.0,,0.0,,0.0,
9728009502,2023,moscow city,49.41,21877.0,-24331.0,97215.0,-23162.0,120377.0,,3.0,1.0,1.0,0.0,394.0,0.0,-52695.0,-40936.0,-24152.0,
0608001400,2023,ingushetia,41.20,,,,,,,18.0,1.0,0.0,0.0,,,,,,
0269998674,2023,bashkortostan,64.99,,,0.0,0.0,,,6.0,1.0,1.0,0.0,,,,,,
6155090985,2023,rostov,52.21.24,0.0,0.0,0.0,,0.0,,2.0,1.0,1.0,0.0,,,,0.0,0.0,
9723092786,2023,moscow city,47.99,,,,,,,4.0,1.0,0.0,0.0,,,,,,
8603170550,2023,khanty-mansijsk,41.20,,,,,,,13.0,1.0,0.0,0.0,,,,,,
2348037162,2023,krasnodar,22.23,20503.0,530.0,6558.0,684.0,5085.0,,8.0,1.0,1.0,0.0,1076.0,789.0,-19793.0,710.0,668.0,
7729422412,2023,moscow city,47.30,,,,,,,20.0,1.0,0.0,0.0,,,,,,
9725115069,2023,moscow city,43.99.40,,,0.0,,,,0.0,1.0,1.0,0.0,,,,,,
0548013920,2023,dagestan,46.69.50,,,10.0,10.0,,,1.0,1.0,1.0,0.0,,,,,,
4703140150,2023,leningrad,75,13008.0,4200.0,18278.0,4400.0,13878.0,,9.0,1.0,1.0,0.0,2432.0,,-2597.0,4141.0,3877.0,
6163136464,2023,rostov,43.21,,-87.0,1645.0,1157.0,488.0,,9.0,1.0,1.0,0.0,3.0,,,-105.0,-108.0,
3443150900,2023,volgograd,45.11.20,,-31.0,303.0,-16.0,19.0,,0.0,1.0,1.0,0.0,52.0,50.0,,-13.0,-31.0,
6312048619,2023,samara,47.65,,,11.0,11.0,0.0,,21.0,1.0,1.0,0.0,11.0,0.0,,,,
0573004781,2023,dagestan,46.71,,,0.0,,,,9.0,1.0,1.0,0.0,,,,,,
5403002994,2023,novosibirsk,25.61,109945.0,2882.0,28450.0,235.0,28215.0,,8.0,1.0,1.0,0.0,2.0,0.0,-93503.0,16442.0,3603.0,
7814317874,2023,sankt-petersburg,52.21.24,2814.0,39.0,225.0,49.0,176.0,,18.0,1.0,1.0,0.0,208.0,,-2691.0,123.0,123.0,
6317160558,2023,samara,43.31,,,,,,,1.0,1.0,0.0,0.0,,,,,,
9702051267,2023,moscow city,43.29,,,,,,,1.0,1.0,0.0,0.0,,,,,,
9723142042,2023,moscow city,73.11,,,,,,,1.0,1.0,0.0,0.0,,,,,,
7727850123,2023,moscow city,80.10,736135.0,132493.0,182985.0,135103.0,47882.0,106142.0,9.0,1.0,1.0,0.0,60803.0,,-523442.0,171508.0,166569.0,34142.0
3528338851,2023,vologda,41.20,39051.0,989.0,19870.0,998.0,17672.0,,0.0,1.0,1.0,0.0,9632.0,1200.0,-37766.0,1285.0,1239.0,
7460064574,2023,chelyabinsk,47.91,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,
1658051172,2023,tatarstan,69.10,1471.0,47.0,9747.0,2450.0,4430.0,,20.0,1.0,1.0,0.0,340.0,2865.0,-1093.0,378.0,98.0,
2721246780,2023,khabarovsk,77.11,,,,,,,3.0,1.0,0.0,0.0,,,,,,
1655412448,2023,tatarstan,46.39,11918.0,-1850.0,4630.0,-2851.0,7481.0,,4.0,1.0,1.0,0.0,2.0,,-12697.0,-779.0,-1847.0,
7708799376,2023,moscow city,56.10,110509.0,13040.0,32572.0,32254.0,318.0,,10.0,1.0,1.0,0.0,7802.0,,-97469.0,13040.0,13040.0,
9710100729,2023,moscow city,85.41,5.0,-414.0,791.0,-315.0,1106.0,,1.0,1.0,1.0,0.0,15.0,,-408.0,-403.0,-414.0,
2508116048,2023,primorsky terr.,52.29,3354.0,15.0,3489.0,1079.0,1279.0,,10.0,1.0,1.0,0.0,63.0,1131.0,-2253.0,86.0,17.0,
9723034199,2023,moscow city,94.12,,,10.0,,,,6.0,1.0,1.0,0.0,,,,,,
8904069755,2023,yamal-nenets ao,52.21.24,,,,,,,11.0,1.0,0.0,0.0,,,,,,
7743340881,2023,moscow city,46.46,,,,,,,3.0,1.0,0.0,0.0,,,,,,
3528047387,2023,vologda,52.21.24,,,0.0,,,,22.0,1.0,1.0,0.0,,,,,,
4823028030,2023,lipetzk,41.20,,,,,,,17.0,1.0,0.0,0.0,,,,,,
7714473005,2023,moscow city,43.22,14038.0,371.0,4114.0,381.0,3733.0,,2.0,1.0,1.0,0.0,44.0,,-13500.0,538.0,466.0,0.0
6685098411,2023,sverdlovsk,79.11,31259.0,5232.0,43452.0,33278.0,10174.0,,8.0,1.0,1.0,0.0,36191.0,,-26629.0,4630.0,5626.0,
6670486098,2023,sverdlovsk,46.39,52024.0,982.0,5114.0,3064.0,2050.0,,4.0,1.0,1.0,0.0,103.0,,-50765.0,1259.0,1228.0,
5020092150,2023,moscow reg.,46.74,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,
2540097230,2023,primorsky terr.,71.20,,,,,,,20.0,1.0,0.0,0.0,,,,,,
6140006677,2023,rostov,93.12,,,0.0,,,,6.0,1.0,1.0,0.0,,,,,,
5027311429,2023,moscow reg.,49.41,4888.0,87.0,3045.0,113.0,330.0,,1.0,1.0,1.0,0.0,3.0,2602.0,-9477.0,-4589.0,100.0,
9704162325,2023,moscow city,77.12,549866.0,201189.0,1941361.0,298161.0,97716.0,-108223.0,1.0,1.0,1.0,0.0,69.0,60449.0,-189534.0,330563.0,253466.0,5147.0
7802917725,2023,sankt-petersburg,49.32,,,,,,,2.0,1.0,0.0,0.0,,,,,,
5024104470,2023,moscow reg.,94.99,,,0.0,,,,14.0,1.0,1.0,0.0,,,,,,
1434050704,2023,yakutia,09.90,,,0.0,0.0,,,5.0,1.0,1.0,0.0,,,,,,0.0
5838013550,2023,penza,68.32.10,22385.0,177.0,4888.0,-472.0,5360.0,,5.0,1.0,1.0,0.0,52.0,,-21506.0,879.0,280.0,
9719061009,2023,moscow city,82.99,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,
6671211709,2023,sverdlovsk,41.20,,,10.0,10.0,,,1.0,1.0,1.0,0.0,,,,,,
0278975560,2023,bashkortostan,90.01,,,,,,,1.0,1.0,0.0,0.0,,,,,,
9722011632,2023,moscow city,46.90,13333.0,27.0,90.0,56.0,34.0,,2.0,1.0,1.0,0.0,11.0,,-13270.0,63.0,32.0,
1658213031,2023,tatarstan,32.99.70,0.0,0.0,155.0,3.0,152.0,,5.0,1.0,1.0,0.0,129.0,,0.0,,0.0,
7707274094,2023,moscow city,46.90,1212692.0,122875.0,926353.0,340009.0,585342.0,-23113.0,24.0,1.0,1.0,0.0,19793.0,0.0,-679794.0,167621.0,155129.0,-5009.0
5260169061,2023,nizhni novgorod,68.20.20,23377.0,5356.0,38082.0,32963.0,5118.0,,17.0,1.0,1.0,0.0,19924.0,,-17891.0,5486.0,6093.0,
6325072087,2023,samara,41.20,113194.0,6530.0,33118.0,7682.0,18836.0,,5.0,1.0,1.0,0.0,1177.0,6600.0,-98916.0,8826.0,7682.0,0.0
9715440503,2023,moscow city,46.90,,,100.0,100.0,,,0.0,1.0,1.0,0.0,100.0,,,,,
7813254004,2023,sankt-petersburg,81.22,6500.0,530.0,564.0,60.0,504.0,,7.0,1.0,1.0,0.0,287.0,,-5732.0,768.0,746.0,
3257034399,2023,bryansk,46.73,,,,,,,8.0,1.0,0.0,0.0,,,,,,
3525322660,2023,vologda,49.40,0.0,0.0,0.0,0.0,0.0,,9.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0
7448228427,2023,chelyabinsk,46.90,25723.0,879.0,42681.0,1950.0,40731.0,,3.0,1.0,1.0,0.0,37.0,,-24439.0,1284.0,1099.0,
9725046513,2023,moscow city,56.10,,,,,,,2.0,1.0,0.0,0.0,,,,,,
5077023521,2023,moscow reg.,55.10,0.0,-518.0,20911.0,2000.0,18761.0,,14.0,1.0,1.0,0.0,691.0,150.0,-470.0,-470.0,-518.0,
4706057567,2023,leningrad,42.11,,,10.0,10.0,,,0.0,1.0,1.0,0.0,10.0,,,,,
7734538405,2023,moscow city,49.40,2227.0,85.0,299.0,40.0,259.0,88.0,17.0,1.0,1.0,0.0,88.0,0.0,-2118.0,109.0,107.0,88.0
3200000606,2023,bryansk,90.04.30,,,10.0,10.0,,,0.0,1.0,1.0,0.0,10.0,,,,,0.0
7716950239,2023,moscow city,46.90,,,,,,,3.0,1.0,0.0,0.0,,,,,,
5029179208,2023,moscow reg.,41.20,150532.0,664.0,85118.0,16649.0,19969.0,,10.0,1.0,1.0,0.0,398.0,48500.0,-143617.0,6915.0,828.0,
5007023479,2023,moscow reg.,68.32.20,,,3029.0,2787.0,242.0,,23.0,1.0,1.0,0.0,1581.0,,,,,
6679131491,2023,sverdlovsk,68.32.20,,,0.0,0.0,0.0,,3.0,1.0,1.0,0.0,0.0,0.0,,,,
6730073718,2023,smolensk,49.40,333685.0,19914.0,144406.0,50982.0,76148.0,,16.0,1.0,1.0,0.0,442.0,,-425257.0,-92246.0,22728.0,
7326029872,2023,ulyanovsk,71.10,400.0,-2897.0,925.0,-3669.0,4594.0,,16.0,1.0,1.0,0.0,14.0,,-3157.0,-2757.0,-2885.0,
2901126404,2023,arkhangelsk,47.73,,,,,,,19.0,1.0,0.0,0.0,,,,,,
5048046066,2023,moscow reg.,46.43.20,0.0,-287.0,13411.0,4877.0,8535.0,,6.0,1.0,1.0,0.0,20.0,-1.0,-249.0,-249.0,-260.0,
3662241290,2023,voronezh,46.69,,,,,,,7.0,1.0,0.0,0.0,,,,,,
3123370350,2023,belgorod,47.73,6302.0,392.0,1256.0,1026.0,230.0,,8.0,1.0,1.0,0.0,107.0,,-5784.0,518.0,458.0,
5022092540,2023,moscow reg.,47.11,193138.0,1092.0,19780.0,3817.0,15963.0,1483.0,15.0,1.0,1.0,0.0,1126.0,,-135360.0,8117.0,2309.0,-17.0
4205397996,2023,kemerovo,77.32,17671.0,605.0,6106.0,4498.0,1608.0,75.0,2.0,1.0,1.0,0.0,77.0,,-15522.0,667.0,993.0,75.0
4345269909,2023,kirov,41.20,,,0.0,,,,14.0,1.0,1.0,0.0,,,,,,
1660352025,2023,tatarstan,41.20,,,,,,,3.0,1.0,0.0,0.0,,,,,,
7329018685,2023,ulyanovsk,47.54,,,4995.0,1193.0,2431.0,,8.0,1.0,1.0,0.0,3.0,1371.0,,,,
5907049744,2023,perm,25.62,87103.0,711.0,12818.0,-1279.0,14097.0,,2.0,1.0,1.0,0.0,8073.0,,-86264.0,839.0,790.0,
